,3000_1m,4000_1m,5000_1m,6000_1m,3000_3m,4000_3m,5000_3m,6000_3m,3000_6m,4000_6m,5000_6m,6000_6m,3000_12m,4000_12m,5000_12m,6000_12m
281,1,1,1,2,4,7,7,7,7,7,7,7,7,7,7,7
282,4,5,4,5,5,6,7,6,7,7,7,7,7,7,7,7
283,5,4,4,5,7,7,6,7,7,7,7,7,7,7,7,7
284,1,1,0,4,5,6,6,5,7,7,7,7,7,7,7,7
285,1,1,1,2,6,6,6,7,7,7,7,7,7,7,7,7
286,0,1,0,2,6,6,7,5,7,7,7,7,7,7,7,7
287,0,2,2,1,7,7,7,7,7,7,7,7,7,7,7,7
288,2,5,5,5,5,5,6,5,7,7,7,6,7,7,7,7
289,2,4,4,4,6,6,6,6,6,7,7,7,7,7,7,7
290,1,1,0,5,6,6,7,5,7,7,7,7,7,7,7,7
291,2,2,4,5,5,6,7,7,6,7,7,7,7,7,7,7
292,0,1,1,2,7,6,7,7,7,7,7,7,7,7,7,7
293,1,2,0,2,5,6,6,7,7,7,7,7,7,7,7,7
294,4,2,5,5,6,6,7,5,7,7,7,7,7,7,7,7
295,1,1,4,5,6,6,6,6,7,7,7,7,7,7,7,7
296,2,0,1,5,6,5,7,5,7,7,7,7,7,7,7,7
297,1,4,4,2,4,6,6,7,7,7,7,7,7,7,7,7
298,0,0,0,1,6,5,7,7,7,7,7,7,7,7,7,7
299,1,0,1,2,5,6,6,7,7,7,7,7,7,7,7,7
300,2,4,5,4,6,5,7,6,7,6,7,6,7,7,7,7
301,4,4,2,5,4,7,6,7,6,7,7,7,7,7,7,7
302,2,2,1,2,6,6,7,7,6,7,7,7,7,7,7,7
303,4,2,2,2,5,7,5,7,6,7,7,7,7,7,7,7
304,2,2,0,2,6,6,7,7,6,7,7,7,6,7,7,7
305,2,0,1,2,5,6,7,6,7,7,7,7,7,7,7,7
306,4,2,4,4,6,7,7,7,7,7,7,7,7,7,7,7
307,4,2,3,4,5,6,6,6,6,7,7,7,6,7,7,7
308,0,1,0,4,7,7,7,7,7,7,7,7,7,7,7,7
309,1,1,0,1,6,6,6,6,7,7,7,7,7,7,7,7
310,0,0,1,1,7,7,7,7,7,7,7,7,7,7,7,7
311,2,0,0,0,6,6,7,7,7,7,7,7,7,7,7,7
312,4,2,1,5,6,5,7,7,7,7,7,7,7,7,7,7
313,2,2,2,4,5,5,7,6,6,6,7,6,7,7,7,7
314,0,0,1,4,7,7,7,7,7,7,7,7,7,7,7,7
315,0,0,2,1,7,7,7,7,7,7,7,7,7,7,7,7
316,0,1,0,0,7,7,7,7,7,7,7,7,7,7,7,7
317,0,0,0,1,7,7,7,7,7,7,7,7,7,7,7,7
318,0,1,4,5,7,7,7,7,7,7,7,7,7,7,7,7
319,0,0,0,2,5,6,7,7,7,7,7,7,7,7,7,7
320,0,0,0,2,7,7,7,7,7,7,7,7,7,7,7,7
321,2,0,0,3,6,6,7,7,6,7,7,7,7,7,7,7
322,2,0,0,0,6,7,7,7,7,7,7,7,7,7,7,7
323,2,0,0,0,6,6,7,7,6,7,7,7,7,7,7,7
324,0,2,1,2,5,6,7,7,7,7,7,7,7,7,7,7
325,0,2,1,2,6,6,7,7,7,7,7,7,7,7,7,7
326,0,0,2,4,6,7,7,7,7,7,7,7,7,7,7,7
327,2,1,0,1,6,7,7,7,7,7,7,7,7,7,7,7
328,2,2,0,1,6,7,7,7,6,7,7,7,7,7,7,7
329,2,0,0,0,6,7,7,7,6,7,7,7,6,7,7,7
330,1,4,2,4,7,7,7,7,7,7,7,7,7,7,7,7
331,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
332,0,2,4,1,7,7,7,7,7,7,7,7,7,7,7,7
