,3000_1m,3000_3m,3000_6m,3000_12m,4000_1m,4000_3m,4000_6m,4000_12m,5000_1m,5000_3m,5000_6m,5000_12m,6000_1m,6000_3m,6000_6m,6000_12m
361,1,2,4,6,0,3,5,6,0,3,5,6,1,4,5,6
362,1,2,4,6,0,3,5,6,0,3,5,6,0,4,5,6
363,1,2,4,6,0,3,5,6,0,4,6,6,0,3,5,6
364,0,2,4,6,0,3,5,6,0,3,5,6,0,3,6,6
365,0,4,5,6,0,2,5,6,0,3,5,6,0,3,5,6
366,0,2,4,6,2,2,5,6,0,3,5,6,2,3,5,6
367,2,2,4,6,0,3,5,6,1,3,6,6,1,2,6,6
368,2,2,4,6,1,2,5,6,0,3,6,6,0,2,6,6
369,2,2,4,6,0,2,5,6,1,4,5,6,2,3,6,6
370,2,2,4,5,0,2,5,6,0,2,6,6,0,4,6,6
371,1,2,5,6,0,2,5,6,0,4,6,6,0,3,6,6
372,0,2,4,6,1,3,5,6,0,2,5,6,2,3,5,6
373,1,3,4,6,1,3,5,6,2,4,5,6,2,2,5,6
374,0,3,5,6,1,2,5,6,0,3,5,6,0,4,5,6
375,1,2,4,6,0,2,6,6,1,4,6,6,1,4,6,6
376,0,2,5,6,0,2,5,6,0,3,6,6,0,3,6,6
377,1,2,5,6,0,3,6,6,0,4,5,6,1,4,5,6
378,0,2,5,6,0,2,5,6,2,3,6,6,2,2,6,6
379,0,2,4,6,2,2,5,6,1,2,5,6,1,3,5,6
380,0,2,5,6,0,3,5,6,0,3,6,6,1,2,6,6
381,1,2,5,6,0,2,6,6,0,2,5,6,0,3,5,6
382,0,2,5,6,0,2,5,6,0,2,5,6,0,3,6,6
383,0,2,6,6,0,2,5,6,0,4,6,6,0,3,6,6
384,0,2,4,6,1,2,5,6,1,3,5,6,0,2,6,6
385,0,2,5,6,1,3,5,6,2,4,5,6,2,3,6,6
386,0,2,6,6,0,3,5,6,2,4,6,6,0,2,5,6
387,0,2,5,6,0,3,5,6,0,2,6,6,1,4,6,6
388,0,2,5,6,0,3,5,6,0,4,6,6,0,2,6,6
389,0,2,6,6,0,2,5,6,0,4,6,6,0,4,6,6
390,1,3,4,6,0,2,5,6,2,3,5,6,2,3,6,6
391,1,2,5,6,1,2,5,6,1,3,5,6,2,3,5,6
392,0,2,5,6,0,2,5,6,0,3,6,6,1,3,6,6
393,0,2,5,6,0,3,5,6,0,4,5,6,1,4,6,6
394,1,2,4,6,0,2,5,6,0,4,6,6,1,4,6,6
395,2,3,4,6,0,3,6,6,0,3,6,6,0,4,5,6
396,2,2,4,6,0,2,5,6,1,2,5,6,2,2,5,6
